"Location","Sex","AgeGrp","AgeGrpStart","qx","monthly_pr_die","perc_death_suicide_base","perc_death_suicide_upper","perc_death_suicide_lower","Pr_death_suicide_base","Pr_death_not_suicide_base"
"China","Male","10-14",10,0.00134909,2.24997608967437e-05,0.0358999969408308,0.0448112265774339,0.0270558660298769,8.07741347362522e-07,2.16920195493811e-05
"China","Male","15-19",15,0.00194821,3.25013089799153e-05,0.0720081890233365,0.0915028496293769,0.0605945425441867,2.34036040053161e-06,3.01609485793837e-05
"China","Male","20-24",20,0.00284619,4.75030067076387e-05,0.0926745597995139,0.115970974783418,0.076190711220204,4.40232023578377e-06,4.3100686471855e-05
"China","Male","25-29",25,0.00394256,6.58370389420293e-05,0.090557543897412,0.115676002878007,0.0768937474280592,5.96204054406844e-06,5.98749983979609e-05
"China","Male","30-34",30,0.00488845,8.16706240179821e-05,0.0661533304275724,0.0866728606577678,0.0570130110273606,5.4027837768876e-06,7.62678402410945e-05
"China","Male","35-39",35,0.00618176,0.000103343762812513,0.0471604888759272,0.0616953951032844,0.0410405126313481,4.873742376516e-06,9.84700204359973e-05
"China","Male","40-44",40,0.00856538,0.000143360951014193,0.0329591848809867,0.0429734347217592,0.0277484852837599,4.72506008919087e-06,0.000138635890925002
"China","Male","45-49",45,0.01282357,0.000215085227918799,0.0247060982871411,0.0333638272677191,0.0210484818343101,5.31391678107398e-06,0.000209771311137725
"China","Male","50-54",50,0.02158449,0.000363614581567195,0.018602782438288,0.02439373550841,0.0156924855748745,6.76424295228365e-06,0.000356850338614912
"China","Male","55-59",55,0.03609853,0.000612582280462903,0.0149965537142651,0.019932455866961,0.0118143279060005,9.18662307336896e-06,0.000603395657389534
"China","Male","60-64",60,0.06713918,0.00115765047122862,0.0114329226298257,0.0145804750991622,0.00909493950534102,1.32353282699381e-05,0.00114441514295868
"China","Male","65-69",65,0.1192758,0.00211460698520682,0.00909084952580404,0.0113614721598692,0.00711120285616785,1.92235739087294e-05,0.00209538341129809
"China","Male","70-74",70,0.20845235,0.00388850675698449,0.0078598062822172,0.00962308174489585,0.00594709440611121,3.05629098369907e-05,0.0038579438471475
"China","Male","75-79",75,0.32914165,0.00663120367074499,0.00649070667255213,0.0077511987986405,0.00489229604914774,4.30411979127567e-05,0.00658816247283223
"China","Male","80-84",80,0.44251507,0.00969139623804993,0.00527003704739834,0.00666105977100962,0.0041447666439396,5.10740172155401e-05,0.00964032222083439
"China","Male","85-89",85,0.59751646,0.0150538913029507,0.00454009581721842,0.00611443786361335,0.00362086205311149,6.83461089373871e-05,0.0149855451940133
"Colombia","Female","10-14",10,0.001414,2.3583065938193e-05,0.0680893925853319,0.0944395640231654,0.0468417955943127,1.6057566350314e-06,2.19773093031616e-05
"Colombia","Female","15-19",15,0.00228757,3.81691129638373e-05,0.118563820911155,0.152117729619551,0.0893097336940757,4.52547587378206e-06,3.36436370900552e-05
"Colombia","Female","20-24",20,0.00340443,5.68356890926491e-05,0.0755139532468772,0.0968649781554255,0.0576506285092453,4.29188756889636e-06,5.25438015237528e-05
"Colombia","Female","25-29",25,0.00372818,6.22505120991823e-05,0.0538450453383205,0.0709831008192771,0.0405164685288922,3.35188164631414e-06,5.88986304528682e-05
"Colombia","Female","30-34",30,0.00436577,7.29194712810743e-05,0.0336914870588971,0.0432269620460186,0.0254419855580253,2.45676542300793e-06,7.04627058580664e-05
"Colombia","Female","35-39",35,0.00560006,9.35922720288751e-05,0.0212376137553407,0.0269796936370263,0.0163124243534322,1.98767652383402e-06,9.16045955050411e-05
"Colombia","Female","40-44",40,0.00797481,0.000133437411011683,0.0142277149204768,0.0182101784761435,0.0108236394357716,1.89850944360072e-06,0.000131538901568082
"Colombia","Female","45-49",45,0.01086434,0.000182046559326743,0.00986812176811806,0.0126352795559845,0.00735112929363262,1.79645761490323e-06,0.00018025010171184
"Colombia","Female","50-54",50,0.01701454,0.00028597494135385,0.00618955098556075,0.00792279067742459,0.00470828581939825,1.7700564801024e-06,0.000284204884873748
"Colombia","Female","55-59",55,0.02633891,0.000444767607708285,0.00359333729123717,0.00463276063984688,0.00268393595635677,1.59820003071253e-06,0.000443169407677573
"Colombia","Female","60-64",60,0.04179274,0.000711266560857293,0.00240082769978738,0.00314100599944608,0.00177743447142516,1.70762846123869e-06,0.000709558932396055
"Colombia","Female","65-69",65,0.06605413,0.00113829827087797,0.00149347741923785,0.00191391786410089,0.00113489396744189,1.70002276391373e-06,0.00113659824811406
"Colombia","Female","70-74",70,0.10344869,0.00181834070989917,0.000895126014396912,0.00119482551832801,0.000657767966473053,1.62764407246769e-06,0.0018167130658267
"Colombia","Female","75-79",75,0.1594606,0.00289100381627216,0.000525028745694974,0.000696903911246697,0.000390485476047922,1.51786010745676e-06,0.00288948595616471
"Colombia","Female","80-84",80,0.25641012,0.00492558984555547,0.000361217731206881,0.000469784869128806,0.000263161937612307,1.7792103888672e-06,0.0049238106351666
"Colombia","Female","85-89",85,0.42030097,0.00904627110115519,0.000266779748850847,0.000351444032721546,0.000187271617177664,2.41336193240286e-06,0.00904385773922279
"Colombia","Male","10-14",10,0.00225246,3.75826371519228e-05,0.0466784386197924,0.071319430295712,0.0294831708181949,1.75429882146596e-06,3.58283383304568e-05
"Colombia","Male","15-19",15,0.00696939,0.000116556367305565,0.0701030806065902,0.0925260082012666,0.0510678497676535,8.17096041243333e-06,0.000108385406893131
"Colombia","Male","20-24",20,0.01439206,0.000241581318346729,0.0634710998872388,0.082358539809233,0.0472322172959353,1.5333431987676e-05,0.000226247886359053
"Colombia","Male","25-29",25,0.01479909,0.00024846394548439,0.0587867211784886,0.0757396466388887,0.0447419913052099,1.4606380686098e-05,0.000233857564798292
"Colombia","Male","30-34",30,0.01391214,0.000233469755764992,0.0518438843657246,0.0660935300708388,0.0384425557572025,1.21039790207742e-05,0.000221365776744218
"Colombia","Male","35-39",35,0.01447974,0.000243063697037638,0.0487195565735484,0.0616015884183106,0.0370257733294847,1.1841955538801e-05,0.000231221741498837
"Colombia","Male","40-44",40,0.01487038,0.000249669703316524,0.0419436329798581,0.0524184479521891,0.0328355430960652,1.04720544020983e-05,0.000239197648914426
"Colombia","Male","45-49",45,0.01799946,0.000302677862638046,0.0358101769425926,0.045263039514687,0.0278960083931585,1.08389478176741e-05,0.000291838914820371
"Colombia","Male","50-54",50,0.02729619,0.000461154505262296,0.0251667123909844,0.0317106844365288,0.0196507682090759,1.16057428017429e-05,0.000449548762460553
"Colombia","Male","55-59",55,0.03984048,0.000677367843713528,0.0174377228486895,0.0222122372370893,0.0138058897457551,1.18117527252909e-05,0.000665556090988237
"Colombia","Male","60-64",60,0.0605113,0.00103978384768244,0.0115481472394078,0.0145332052992568,0.00904835269617839,1.20075769701948e-05,0.00102777627071225
"Colombia","Male","65-69",65,0.09185691,0.00160459999547158,0.0083433379462809,0.0105127967710195,0.00662585462488975,1.33877200308202e-05,0.00159121227544076
"Colombia","Male","70-74",70,0.13803744,0.00247266197495644,0.00585833894621295,0.00735498069421794,0.00453474047933444,1.44856919487071e-05,0.00245817628300773
"Colombia","Male","75-79",75,0.20372991,0.00378974807077426,0.0035739160328505,0.00457210975206463,0.0028044140416462,1.35442413906044e-05,0.00377620382938365
"Colombia","Male","80-84",80,0.31163858,0.00620469189062633,0.00264826207354448,0.00343232149030661,0.00202849129448895,1.64316502119747e-05,0.00618826024041436
"Colombia","Male","85-89",85,0.46303005,0.0103100358419848,0.00195141569199533,0.00258443106167025,0.00142685874591391,2.01191657270834e-05,0.0102899166762577
"Democratic Republic of the Congo","Female","10-14",10,0.00994132,0.000166503884735714,0.009601914717196,0.0162988796041102,0.00520073610162666,1.59875610131416e-06,0.000164905128634399
"Democratic Republic of the Congo","Female","15-19",15,0.01213428,0.000203454323730923,0.0156726795089603,0.026763187769369,0.00800651776975651,3.18867441054702e-06,0.000200265649320376
"Democratic Republic of the Congo","Female","20-24",20,0.01512188,0.000253924114256843,0.0138527186408644,0.0232858713842181,0.00765342574721384,3.51753931093074e-06,0.000250406574945912
"Democratic Republic of the Congo","Female","25-29",25,0.01768556,0.000297352752170243,0.0123266657460908,0.0194534137293603,0.00728392660678928,3.66536798468278e-06,0.000293687384185561
"Democratic Republic of the Congo","Female","30-34",30,0.01995048,0.000335813235140758,0.0116083315774201,0.01734867434551,0.00710463069046741,3.89823138160007e-06,0.000331915003759158
"Democratic Republic of the Congo","Female","35-39",35,0.02294208,0.000386747613446592,0.0106273825282048,0.01635881759938,0.00638499473806371,4.1101148299672e-06,0.000382637498616625
"Democratic Republic of the Congo","Female","40-44",40,0.02825113,0.000477517154059304,0.00885848930417852,0.0135462522110679,0.00560694361936158,4.23008060179611e-06,0.000473287073457508
"Democratic Republic of the Congo","Female","45-49",45,0.03285651,0.000556651808094721,0.0095176207915914,0.0144016366898367,0.00603762956357231,5.29800082239926e-06,0.000551353807272322
"Democratic Republic of the Congo","Female","50-54",50,0.04458647,0.000759894742289768,0.0109769325283141,0.016303698827154,0.00689192084093215,8.34131331473544e-06,0.000751553428975033
"Democratic Republic of the Congo","Female","55-59",55,0.05979455,0.00102708658130346,0.00929248867535845,0.0135391306598958,0.00574214031985017,9.54419042537503e-06,0.00101754239087809
"Democratic Republic of the Congo","Female","60-64",60,0.09044092,0.00157867465290285,0.00800452054343945,0.0118397350027448,0.0050624156366236,1.2636533690568e-05,0.00156603811921228
"Democratic Republic of the Congo","Female","65-69",65,0.14100223,0.00252994350233005,0.00631219921824406,0.00965678172284429,0.00401170281284372,1.59695073976093e-05,0.00251397399493244
"Democratic Republic of the Congo","Female","70-74",70,0.21990427,0.00413042350660031,0.00451479645135263,0.00657809829304675,0.00290346213470884,1.86480213901826e-05,0.00411177548521013
"Democratic Republic of the Congo","Female","75-79",75,0.33063612,0.00666812622625168,0.00327369647523595,0.00493810599101491,0.00201366655040126,2.18294213233085e-05,0.00664629680492837
"Democratic Republic of the Congo","Female","80-84",80,0.47934983,0.0108189977563649,0.00225734533628547,0.00354369989083805,0.00137085949089758,2.44222141286131e-05,0.0107945755422362
"Democratic Republic of the Congo","Female","85-89",85,0.63696327,0.0167457262134688,0.00169586847362257,0.00260822834338916,0.00100296917243249,2.83985491533368e-05,0.0167173276643155
"Democratic Republic of the Congo","Male","10-14",10,0.01038618,0.000173993074163881,0.0238588526436431,0.0481890454952366,0.0113486694396732,4.1512751174905e-06,0.00016984179904639
"Democratic Republic of the Congo","Male","15-19",15,0.01504882,0.000252688110482513,0.0344892598340621,0.0577386846985048,0.0198745885374097,8.71502589940958e-06,0.000243973084583103
"Democratic Republic of the Congo","Male","20-24",20,0.0214947,0.000362085692929281,0.0427196510356974,0.0709021979158388,0.0242956317347694,1.54681744469576e-05,0.000346617518482324
"Democratic Republic of the Congo","Male","25-29",25,0.02244713,0.000378310116487368,0.0446667893859439,0.0724836543025811,0.0274742833347904,1.68978982957132e-05,0.000361412218191655
"Democratic Republic of the Congo","Male","30-34",30,0.02412746,0.000406972087043433,0.0393927110975006,0.0615606241762393,0.0237791317540381,1.60317338496488e-05,0.000390940353193785
"Democratic Republic of the Congo","Male","35-39",35,0.02697114,0.000455588461266254,0.0362867662240744,0.0559239369608144,0.0235341342658007,1.65318319883543e-05,0.0004390566292779
"Democratic Republic of the Congo","Male","40-44",40,0.03294314,0.000558143927093302,0.0317009099616218,0.0485146303918087,0.0205063085848065,1.76936703784108e-05,0.000540450256714891
"Democratic Republic of the Congo","Male","45-49",45,0.04084634,0.000694824956072759,0.0286987124693584,0.0434383662576511,0.0184806825545466,1.99405816308667e-05,0.000674884374441893
"Democratic Republic of the Congo","Male","50-54",50,0.05702785,0.000978163455741532,0.024358885004454,0.0365711816103387,0.0156016297598273,2.38269711339673e-05,0.000954336484607565
"Democratic Republic of the Congo","Male","55-59",55,0.07502612,0.00129898524909977,0.0200767475710014,0.0290321647067898,0.013553998435811,2.60793989446305e-05,0.00127290585015514
"Democratic Republic of the Congo","Male","60-64",60,0.11068606,0.00195317286135344,0.0157510839039767,0.0240996916311284,0.0100593340436853,3.07645896181483e-05,0.00192240827173529
"Democratic Republic of the Congo","Male","65-69",65,0.16411156,0.00298321002236712,0.014374619612807,0.0215558717299188,0.00924202887596702,4.28825092966408e-05,0.00294032751307048
"Democratic Republic of the Congo","Male","70-74",70,0.24586914,0.00469211367352795,0.0123761764438948,0.0186660150573815,0.00800908797852607,5.80704267183935e-05,0.00463404324680956
"Democratic Republic of the Congo","Male","75-79",75,0.36222697,0.00746818698749574,0.0107312568835416,0.0156363722405012,0.0068692403831276,8.01430330171393e-05,0.0073880439544786
"Democratic Republic of the Congo","Male","80-84",80,0.51247673,0.0119022223904696,0.00918548837755653,0.0133326306023435,0.00595082221721094,0.000109327725434751,0.0117928946650348
"Democratic Republic of the Congo","Male","85-89",85,0.67785999,0.0187023823988157,0.00765631606136636,0.0113824247642513,0.00492658073000621,0.000143191350745868,0.0185591910480699
"Egypt","Female","10-14",10,0.00124922,2.08331317496091e-05,0.0143874514591292,0.0263483708979165,0.00740526014223102,2.99735671789144e-07,2.053339607782e-05
"Egypt","Female","15-19",15,0.00149893,2.50005961370814e-05,0.0500192226917414,0.0863023976653902,0.0263500188540504,1.25051038560696e-06,2.37500857514744e-05
"Egypt","Female","20-24",20,0.00224762,3.75017916079967e-05,0.0583262041771168,0.100735407046482,0.029550041295965,2.1873371543357e-06,3.5314454453661e-05
"Egypt","Female","25-29",25,0.00309547,5.16698463530751e-05,0.0518265077408589,0.0856592493926033,0.0255548086028245,2.67786769198664e-06,4.89919786610885e-05
"Egypt","Female","30-34",30,0.00444059,7.41718942138814e-05,0.0362460533099059,0.0591427684298153,0.0186501432862402,2.68843843177304e-06,7.14834557821083e-05
"Egypt","Female","35-39",35,0.00543584,9.08403393919954e-05,0.0263125933646293,0.0437589009692208,0.0125474985660802,2.39024491152649e-06,8.84500944804689e-05
"Egypt","Female","40-44",40,0.00767318,0.000128371264882188,0.0176875140496812,0.028789493226672,0.00848073131214843,2.27056855117905e-06,0.000126100696331009
"Egypt","Female","45-49",45,0.01623164,0.000272709743709409,0.00936978221973726,0.0157458567431645,0.00488863920869192,2.55523090775753e-06,0.000270154512801652
"Egypt","Female","50-54",50,0.02915201,0.000492967999569993,0.00526739214586233,0.00871681853578812,0.00289701366510704,2.59665576909645e-06,0.000490371343800897
"Egypt","Female","55-59",55,0.04172619,0.000710109880091903,0.00319486381157826,0.00545075473609265,0.00182298846449628,2.2687043581498e-06,0.000707841175733753
"Egypt","Female","60-64",60,0.07239486,0.00125170150792553,0.00203884019693121,0.00322040394473816,0.00122132415751231,2.55201934891798e-06,0.00124914948857661
"Egypt","Female","65-69",65,0.11436223,0.00202207367299911,0.00149794696906476,0.00251308464257933,0.000892829492124431,3.02895912969468e-06,0.00201904471386942
"Egypt","Female","70-74",70,0.19155847,0.00353784239753618,0.0009703149930849,0.00157072594485955,0.000611881140908981,3.43282152150079e-06,0.00353440957601468
"Egypt","Female","75-79",75,0.30653127,0.00608224663193591,0.000566961155439097,0.000966702211751581,0.000334839459192791,3.44839757810793e-06,0.0060787982343578
"Egypt","Female","80-84",80,0.44669412,0.0098155813130788,0.000468908153233078,0.000780171493101981,0.000276451001429268,4.6026061064249e-06,0.00981097870697238
"Egypt","Female","85-89",85,0.59258811,0.0148540831448712,0.000453035851329298,0.000759008585984756,0.000272932032314046,6.72943220325293e-06,0.014847353712668
"Egypt","Male","10-14",10,0.0020978,3.49994452480962e-05,0.00877644111260462,0.0161268235085413,0.00434820962166869,3.07170570193746e-07,3.46922746779024e-05
